Essay ID,Essay Set,Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Word Count,Sentence Count,Score
244,1,0.302,0.666666667,1,0.684210526,0.042979943,0.048710602,1.134915888,0.922774568,0.21,349,15,7
245,1,0.666,0.714285714,1,0.5,0.047904192,0.011976048,0.865145878,0.743243248,0.108,167,7,7
246,1,0.292,0.363636364,0.895522388,0.385185185,0.010835913,0.013931889,1.319433097,1.146293214,0.428,646,44,11
247,1,0.196,0.321428571,1,0.62195122,0.009950249,0.007462687,0.949935208,0.955983235,0.264,402,28,8
248,1,0.032,0.25,1,0.485148515,0.02892562,0.022727273,1.276342679,1.127172217,0.252,484,40,9
249,1,0.328,0.391304348,0.954545455,0.589285714,0.053571429,0.014880952,1.306580309,1.124267425,0.216,336,23,9
250,1,0.382,0.333333333,0.939393939,0.576271186,0.03236246,0.01618123,1.295001123,0.993637351,0.222,309,24,10
251,1,0.112,0.740740741,0.985915493,0.516949153,0.010791367,0.005395683,1.043338217,0.968487279,0.348,556,27,9
252,1,0.186,0.384615385,1,0.6,0.017199017,0.034398034,1.409357543,1.232634204,0.22,407,26,9
253,1,0.562,0.428571429,1,0.673913043,0.054794521,0.054794521,1.346321464,0.834010054,0.138,219,14,6
254,1,0.148,0.580645161,0.971830986,0.427350427,0.040069686,0.017421603,1.167102942,1.050739107,0.366,574,31,10
255,1,0.348,0.391304348,1,0.647058824,0.030674847,0.003067485,0.921011591,0.92171102,0.228,326,23,8
256,1,0.434,0.4,0.931034483,0.490196078,0.014134276,0.014134276,0.87113987,0.908861028,0.212,283,15,8
257,1,0.142,0.6,1,0.520833333,0.018648019,0.018648019,1.62327782,1.07400809,0.242,429,20,8
258,1,0.048,0.653846154,0.967213115,0.673076923,0.011450382,0.007633588,1.378133471,1.19123477,0.3,524,26,11
259,1,0.14,0.333333333,1,0.541666667,0.023255814,0.041860465,1.07953581,0.980803219,0.306,430,27,9
260,1,0.38,0.2,0.975609756,0.563380282,0.032258065,0.019354839,1.255184513,1.050759665,0.196,310,30,7
261,1,0.112,0.466666667,0.928571429,0.539215686,0.047297297,0.013513514,1.34265942,1.069757569,0.232,444,30,9
262,1,0.414,0.75,1,0.486111111,0.006825939,0.013651877,1.588185764,1.08092875,0.152,293,12,8
263,1,0.048,0.6,0.85106383,0.441176471,0.040076336,0.011450382,1.210063215,1.169328808,0.35,524,30,10
264,1,0.262,0.611111111,0.954545455,0.573333333,0.021680217,0,1.34029465,1.127325,0.208,369,18,8
265,1,0.202,0.277777778,0.959183673,0.527027027,0.027568922,0.015037594,1.017411693,0.826146514,0.352,399,36,11
266,1,0.208,0.52,1,0.592105263,0.03030303,0.012626263,1.378718885,1.173652789,0.266,396,25,11
267,1,0.1,0.608695652,0.897959184,0.484536082,0.013333333,0.011111111,1.304796426,1.254021181,0.344,450,23,10
268,1,0.474,0.588235294,1,0.540983607,0.019011407,0.011406844,1.150516823,0.967820567,0.182,263,17,8
269,1,0.204,0.523809524,0.925,0.461538462,0.027638191,0.027638191,1.19746374,1.012324178,0.28,398,21,9
270,1,0.22,0.346153846,0.983333333,0.602040816,0.030769231,0.012820513,1.317835872,0.990369136,0.22,390,26,8
271,1,0.36,0.4,1,0.484848485,0.03125,0.025,0.974146993,0.86240407,0.196,320,20,8
272,1,0.024,0.282051282,0.98630137,0.596330275,0.029296875,0.017578125,0.976178725,0.980272829,0.352,512,39,10
273,1,0.41,0.727272727,1,0.649122807,0.023728814,0.027118644,1.207727051,0.939579186,0.208,295,11,8
274,1,0.23,0.37037037,0.958333333,0.436619718,0.033766234,0.015584416,0.938848018,1.005097469,0.278,385,27,9
275,1,0.216,0.296296296,0.955555556,0.661971831,0.015306122,0.00255102,1.296185515,1.141783913,0.262,392,27,11
276,1,0.472,0.411764706,1,0.689655172,0.034090909,0.022727273,1.477486385,0.854298926,0.172,264,17,8
277,1,0.164,0.565217391,1,0.464788732,0.019138756,0.011961722,1.078337795,1.122815629,0.298,418,23,9
278,1,0.398,0.318181818,1,0.634920635,0.023255814,0.013289037,1.074237954,0.964639539,0.208,301,22,8
279,1,0.13,0.176470588,0.906976744,0.530864198,0.013793103,0.006896552,1.154222935,1.059053925,0.276,435,34,10
280,1,0.204,0.205882353,1,0.492753623,0.020100503,0.007537688,1.123424947,1.136129484,0.29,398,34,10
281,1,0.556,0.375,1,0.631578947,0,0.036036036,1.414003615,1.124680076,0.126,222,16,7
282,1,0.374,0.5,0.974358974,0.58490566,0.041533546,0.012779553,1.240677212,1.168712935,0.224,313,20,8
283,1,0.554,0.636363636,1,0.472727273,0.02690583,0.01793722,1.064527381,0.767954048,0.152,223,11,6
284,1,0.388,0.533333333,1,0.523809524,0.039215686,0.022875817,1.157427653,0.998628043,0.184,306,15,8
285,1,0.1,0.551724138,0.969230769,0.446601942,0.030909091,0.021818182,1.045758468,1.070228136,0.418,550,29,11
286,1,0.876,0.5,0.8,0.454545455,0.016129032,0.016129032,0.514122375,0.487930227,0.062,62,4,4
287,1,0.1,0.5,1,0.504201681,0.043636364,0.027272727,1.256849548,1.069624513,0.394,550,32,12
288,1,0.314,0.230769231,1,0.579710145,0.064139942,0.005830904,1.27142877,1.00639147,0.186,343,26,8
289,1,0.2,0.571428571,0.886363636,0.541176471,0.0225,0.015,1.355657804,1.190735029,0.278,400,21,10
290,1,0.074,0.551724138,1,0.575471698,0.009310987,0.00744879,1.083098694,1.165425658,0.392,537,29,11
291,1,0.126,0.3125,1,0.460674157,0.036613272,0.004576659,1.193677441,1.19337986,0.332,437,32,11
292,1,0.042,0.305555556,0.964285714,0.421568627,0.030710173,0.013435701,1.142014285,1.035116644,0.402,521,36,11
293,1,0.546,0.352941176,1,0.454545455,0.035242291,0.022026432,1.228568402,0.97255487,0.132,227,17,8
294,1,0.076,0.461538462,0.962962963,0.494736842,0.062770563,0.019480519,1.409288836,1.104718103,0.256,462,26,10
295,1,0.31,0.36,1,0.647058824,0.046376812,0.055072464,1.014187474,1.049345267,0.222,345,25,10
296,1,0.008,0.739130435,0.987179487,0.627272727,0.025793651,0.023809524,1.621362027,1.033260357,0.248,504,23,10
297,1,0.068,0.482758621,0.981818182,0.530120482,0.066523605,0.021459227,1.052731246,1.020159847,0.302,466,29,9
298,1,0.246,0.461538462,1,0.492957746,0.00795756,0.021220159,1.371748828,1.29282563,0.156,377,26,8
299,1,0.34,0.380952381,0.977272727,0.514285714,0.009090909,0.009090909,1.367486949,1.124246141,0.154,330,21,8
300,1,0.03,0.289473684,0.983333333,0.52293578,0.026804124,0.020618557,0.942012757,0.966353012,0.358,485,38,8
301,1,0.29,0.310344828,0.95,0.65,0.033802817,0.042253521,1.24936645,0.926492906,0.278,355,29,9
302,1,0.146,0.244444444,0.909090909,0.442307692,0.036649215,0.008726003,1.342763674,1.150435101,0.364,573,45,10
303,1,0.116,0.428571429,0.962962963,0.612903226,0.022624434,0.029411765,1.110472674,1.054508634,0.282,442,28,10
304,1,0.058,0.653846154,1,0.580952381,0.051039698,0.04536862,1.292574395,1.142641333,0.288,529,26,9
305,1,0.036,0.615384615,1,0.643678161,0.010373444,0.041493776,1.357189474,1.047587469,0.274,482,26,10
306,1,0.1,0.419354839,1,0.601941748,0.033333333,0.02,1.242190326,1.148565198,0.276,450,31,8
307,1,0.33,0.269230769,0.945945946,0.697368421,0.011940299,0.035820896,1.112065972,0.973861475,0.258,335,26,9
308,1,0.746,1,0.947368421,0.484848485,0.094488189,0.039370079,0.528497942,0.272177146,0.07,127,2,6
309,1,0.204,0.764705882,0.957446809,0.576470588,0.065326633,0.035175879,1.227371799,1.207827486,0.276,398,17,9
310,1,0.27,0.588235294,0.909090909,0.584615385,0.073972603,0.01369863,1.271777595,0.959483019,0.25,365,17,10
311,1,0.294,0.296296296,1,0.476190476,0.014164306,0.019830028,1.02592396,0.916199727,0.222,353,27,9
312,1,0.534,0.25,1,0.481481481,0.0472103,0.008583691,1.590154942,0.872818251,0.128,233,20,7
314,1,0.28,0.476190476,0.930232558,0.586666667,0.038888889,0.016666667,1.040628465,0.997311708,0.272,360,21,9
315,1,0.164,0.409090909,0.944444444,0.652777778,0.0215311,0.009569378,1.358741908,1.194506574,0.294,418,22,10
316,1,0.074,0.551724138,0.964912281,0.519230769,0.018621974,0.005586592,1.325146668,1.252392955,0.352,537,29,9
317,1,0.018,0.363636364,0.952380952,0.616071429,0.028513238,0.00610998,1.662863322,1.180463956,0.314,491,33,10
318,1,0.206,0.571428571,0.97826087,0.617283951,0.075566751,0.0302267,1.317453688,0.958473383,0.226,397,21,8
319,1,0.266,0.206896552,0.955555556,0.534246575,0.016348774,0.005449591,0.939649511,0.936657822,0.276,367,29,9
320,1,0.354,0.916666667,0.916666667,0.571428571,0.027863777,0.024767802,0.936725023,0.956812769,0.25,323,12,8
321,1,0.064,0.551724138,0.982142857,0.587719298,0.046992481,0.031954887,1.252734013,1.181310163,0.396,532,29,12
322,1,0.358,0.625,1,0.473684211,0.024922118,0.031152648,1.098152769,0.916351268,0.206,321,16,8
323,1,0.174,0.296296296,0.969230769,0.569892473,0.007263923,0.01937046,1.250886397,1.144379503,0.24,413,27,10
324,1,0.342,0.6,0.952380952,0.529411765,0.027355623,0.006079027,1.307154991,1.019616016,0.226,329,20,8
325,1,0.214,0.722222222,0.971428571,0.592105263,0.020356234,0.020356234,1.250669364,1.039209167,0.242,393,18,9
326,1,0.304,0.463414634,0.955882353,0.658333333,0.007668712,0.009202454,1.231128912,1.16355111,0.462,652,41,10
327,1,0.2,0.346153846,1,0.554216867,0.0025,0.0025,1.181047689,1.072004908,0.17,400,26,6
328,1,0.314,0.233333333,1,0.696202532,0.052478134,0.026239067,1.250535182,0.937315926,0.226,343,30,8
329,1,0.306,0.611111111,1,0.4375,0.043227666,0.008645533,1.62195101,0.914485379,0.162,347,18,8
330,1,0.284,0.583333333,1,0.528571429,0.017133956,0.020249221,1.528772155,1.305596386,0.368,642,36,11
331,1,0.066,0.285714286,0.979166667,0.602040816,0.010706638,0.006423983,1.154008964,1.045791575,0.328,467,35,10
332,1,0.428,0.35,0.828571429,0.380952381,0.06993007,0.020979021,1.035140132,0.869118199,0.246,286,20,8
333,1,0.244,0.3,1,0.597560976,0.034391534,0.037037037,1.313898916,1.013025949,0.242,378,30,9
334,1,0.412,0.4,0.947916667,0.463087248,0.062322946,0.018413598,1.397114656,1.186465349,0.4,706,45,10
335,1,0.312,0.5,0.976744186,0.5,0.052325581,0.014534884,1.471886214,0.94990182,0.216,344,16,9
336,1,0.058,0.472222222,0.9375,0.565656566,0.009451796,0.024574669,1.101480182,1.056772669,0.402,529,36,11
337,1,0.438,0.208333333,0.971428571,0.607843137,0.03202847,0.014234875,0.927251699,0.892608909,0.262,281,24,10
338,1,0.572,0.777777778,1,0.509803922,0.028037383,0.014018692,1.330925627,0.66810705,0.116,214,9,8
339,1,0.052,0.625,1,0.556521739,0.017110266,0.015209125,1.334879395,1.21880676,0.346,526,24,11
340,1,0.306,0.172413793,0.904761905,0.492957746,0.037463977,0.008645533,1.250200698,1.105737229,0.268,347,29,9
341,1,0.446,0.6,1,0.6,0.025270758,0.003610108,1.200416125,0.991793004,0.184,277,15,8
342,1,0.088,0.518518519,0.97826087,0.518518519,0.026315789,0.019736842,1.017026962,1.144842653,0.31,456,27,9
343,1,0.28,0.259259259,0.906976744,0.647727273,0.030555556,0.016666667,1.350053698,1.029900646,0.236,360,27,9
345,1,0.148,0.611111111,0.981132075,0.554216867,0.08685446,0.016431925,0.929753107,0.91466845,0.322,426,18,10
346,1,0.356,0.6875,0.986486486,0.548148148,0.013274336,0.01179941,1.173735896,1.140123073,0.442,678,32,12
347,1,0.482,0.666666667,1,0.596774194,0.023166023,0.034749035,1.051516352,0.797794559,0.168,259,12,7
348,1,0.358,0.6,1,0.5625,0.046728972,0.009345794,1.31940429,1.004759689,0.2,321,15,8
349,1,0.468,0.333333333,0.970588235,0.5,0.052631579,0.007518797,0.778554827,0.806519592,0.194,266,15,8
350,1,0.192,0.37037037,0.984848485,0.65,0.024752475,0.022277228,1.314647544,1.024149275,0.198,404,27,8
351,1,0.292,0.121212121,0.981818182,0.56097561,0.081920904,0.02259887,1.377587363,1.010234591,0.242,354,33,9
352,1,0.558,0.636363636,1,0.603773585,0.027149321,0.018099548,1.259536318,0.941753892,0.12,221,11,7
353,1,0.746,0.3,1,0.555555556,0.039370079,0.031496063,1.178611494,0.889551194,0.056,127,10,5
354,1,0.492,0.4,0.966666667,0.489361702,0.011811024,0.047244094,0.914844063,0.85412198,0.168,254,20,8
355,1,0.564,0.461538462,1,0.488372093,0.032110092,0,1.307241058,0.866283322,0.114,218,13,6
356,1,0.458,0.318181818,1,0.58,0.025830258,0.022140221,0.968765044,0.953393768,0.248,271,22,8
357,1,0.49,0.529411765,0.933333333,0.655737705,0.023529412,0.019607843,1.011336383,0.954245936,0.19,255,17,8
358,1,0.61,0.875,0.96,0.780487805,0.041025641,0.01025641,0.96915483,0.943807336,0.142,195,8,7
359,1,0.984,0,1,1,0,0,0,0,0.006,8,1,2
360,1,0.64,0.545454545,0.954545455,0.567567568,0.027777778,0.027777778,0.748463022,0.633043129,0.144,180,11,6
361,1,0.08,0.295454545,1,0.524752475,0.033333333,0.031481481,1.162337782,1.118208547,0.312,540,44,10
362,1,0.06,0.464285714,0.918367347,0.655913978,0.042553191,0.019148936,1.210749218,0.968340256,0.3,470,28,10
363,1,0.476,0.8,1,0.673469388,0.034351145,0.019083969,0.972225108,0.920816059,0.208,262,10,8
364,1,0.184,0.625,0.964285714,0.5,0.013513514,0,1.316428159,1.178075561,0.366,592,32,11
365,1,0.146,0.392857143,0.941176471,0.583333333,0.021077283,0.049180328,1.120845513,1.035287921,0.324,427,28,9
366,1,0.274,0.458333333,0.979591837,0.556818182,0.038567493,0.016528926,1.110742584,0.963270303,0.252,363,24,8
367,1,0.316,0.588235294,1,0.546875,0.023391813,0.01754386,1.064430211,1.007247605,0.24,342,17,8
368,1,0.386,0.523809524,1,0.5,0.009771987,0.016286645,1.416102789,1.186481796,0.202,307,21,9
369,1,0.528,0.333333333,1,0.645833333,0.025423729,0.050847458,1.189212565,0.930177024,0.182,236,18,8
370,1,0.212,0.545454545,1,0.642201835,0.02310231,0.00990099,1.113548416,1.066059871,0.438,606,33,10
371,1,0.362,0.375,1,0.459459459,0.02507837,0.018808777,1.108869657,0.905100706,0.2,319,24,8
372,1,0.092,0.363636364,0.9,0.43,0.033039648,0.035242291,1.306839559,1.287622784,0.292,454,33,10
373,1,0.458,0.315789474,0.888888889,0.529411765,0.025830258,0.025830258,0.977466284,0.952453641,0.21,271,19,8
374,1,0.19,1,0.934782609,0.494505495,0.041975309,0.012345679,1.161301686,1.018106399,0.282,405,9,7
375,1,0.682,0.8,1,0.555555556,0.062893082,0.037735849,1.027644798,0.705333435,0.076,159,5,4
376,1,0.096,0.647058824,1,0.617647059,0.077433628,0.017699115,1.450268062,1.339430393,0.278,452,17,8
377,1,0.088,0.466666667,0.930232558,0.556701031,0.054824561,0.010964912,1.15061368,0.989203491,0.372,456,30,10
378,1,0.066,0.322580645,0.966666667,0.49,0.019271949,0.010706638,1.274945622,0.972600655,0.298,467,31,11
379,1,0.07,0.428571429,1,0.505747126,0.027956989,0.006451613,1.241663694,1.04455736,0.258,465,28,9
380,1,0.386,0.388888889,0.948717949,0.5,0.048859935,0.026058632,1.046042152,0.910463285,0.226,307,18,10
381,1,0.06,0.361111111,0.978723404,0.552941176,0.021276596,0.010638298,1.035953631,1.081517523,0.304,470,36,10
382,1,0.51,0.19047619,1,0.545454545,0.040816327,0.008163265,1.080600878,0.85608783,0.182,245,21,7
383,1,0.022,0.5,0.986666667,0.606837607,0.022494888,0.010224949,1.266075542,1.119124093,0.3,489,30,11
384,1,0.506,0.4,1,0.588235294,0.044534413,0.012145749,1.054489933,0.851363226,0.17,247,15,8
385,1,0.234,0.594594595,0.98630137,0.429906542,0.025931929,0.019448947,1.097959985,1.290788169,0.432,617,37,11
386,1,0.118,0.5,0.931034483,0.459770115,0.020408163,0.013605442,1.16107301,1.043517727,0.232,441,24,10
387,1,0.37,0.473684211,1,0.666666667,0.012698413,0.00952381,0.905499741,0.946975854,0.246,315,19,8
388,1,0.454,0.5,0.878787879,0.490909091,0.018315018,0.014652015,1.175558168,0.973244999,0.194,273,18,7
389,1,0.396,0.35,1,0.581818182,0.046357616,0.016556291,0.918519712,0.927415703,0.23,302,20,8
390,1,0.16,0.545454545,0.98245614,0.550561798,0.021428571,0.00952381,1.290829318,0.971281287,0.23,420,22,10
391,1,0.064,0.424242424,0.920634921,0.504587156,0.033834586,0.020676692,1.388085394,1.109622673,0.328,532,33,12
392,1,0.238,0.178571429,1,0.481927711,0.015748031,0.01312336,1.454291193,1.228835793,0.204,381,28,8
393,1,0.388,0.333333333,1,0.710526316,0.049019608,0.013071895,1.206310808,0.967596274,0.208,306,24,8
394,1,0.672,0.307692308,1,0.5,0.030487805,0.006097561,0.9739381,0.687762125,0.088,164,13,7
395,1,0.662,0.6,1,0.53125,0.059171598,0.029585799,0.89135309,0.690468619,0.134,169,10,6
396,1,0.294,0.769230769,0.947368421,0.631578947,0.056657224,0.016997167,1.067019675,1.039434117,0.174,353,13,7
397,1,0.1,0.444444444,0.984375,0.636363636,0.043636364,0.02,1.178845249,1.028254937,0.426,550,36,10
398,1,0.168,0.7,0.973684211,0.611764706,0.036057692,0.03125,0.984949428,1.002440825,0.34,416,20,10
399,1,0.158,0.75,0.973684211,0.583333333,0.019002375,0.011876485,1.17035809,1.146978968,0.276,421,20,8
400,1,0.304,0.318181818,0.975609756,0.544117647,0.022988506,0.017241379,1.11872184,1.249848209,0.254,348,22,8
401,1,0.684,0.75,1,0.545454545,0.101265823,0.088607595,0.865576621,0.729566503,0.124,158,8,6
402,1,0.422,0.238095238,0.903225806,0.614035088,0.048442907,0.01384083,1.016016087,1.011055353,0.212,289,21,8
403,1,0.036,0.34375,1,0.490196078,0.039419087,0.024896266,1.630961779,1.362751756,0.238,482,32,8
404,1,0.246,0.578947368,1,0.5,0.023872679,0.018567639,0.981678598,0.959885947,0.278,377,19,8
405,1,0.4,0.513513514,0.987654321,0.577777778,0.034285714,0.014285714,1.515345496,1.559870235,0.382,700,37,9
406,1,0.146,0.846153846,0.945454545,0.762376238,0.074941452,0.032786885,1.431548977,1.092268071,0.246,427,13,8
407,1,0.25,0.310344828,1,0.482352941,0.005333333,0.013333333,1.324294113,1.210334252,0.176,375,29,8
408,1,0.39,0.5625,0.965517241,0.654545455,0.026229508,0.013114754,1.151011329,0.970773259,0.18,305,16,8
409,1,0.312,0.5625,1,0.769230769,0.040697674,0.005813953,1.558140352,1.132104424,0.188,344,16,8
410,1,0.342,0.75,1,0.650793651,0.027355623,0.027355623,1.172199003,1.057829415,0.226,329,16,8
411,1,0.004,0.571428571,0.927272727,0.52173913,0.006024096,0.008032129,1.135937264,1.184579213,0.368,498,28,12
412,1,0.108,0.333333333,0.97826087,0.604651163,0.024663677,0.01793722,1.242232912,0.989657919,0.292,446,33,10
413,1,0.216,0.375,1,0.680555556,0.030612245,0.020408163,1.094601455,1.018561376,0.286,392,24,9
414,1,0.306,0.47826087,1,0.592105263,0.034582133,0.028818444,1.1210698,1.151331108,0.184,347,23,8
415,1,0.32,0.28,0.977777778,0.618421053,0.026470588,0.014705882,1.324811809,0.987359286,0.198,340,25,7
416,1,0.668,0.214285714,1,0.514285714,0.006024096,0.006024096,0.965532558,0.74061304,0.11,166,14,6
417,1,0.488,0.9,0.96875,0.509803922,0.05078125,0.01953125,1.053552383,0.817178822,0.18,256,10,8
418,1,0.192,0.558823529,0.923076923,0.581196581,0.033557047,0.011744966,1.402176151,1.231419059,0.366,596,34,12
419,1,0.564,0.1,1,0.5,0.018348624,0.013761468,1.395665262,1.092386873,0.112,218,20,6
420,1,0.486,0.277777778,0.933333333,0.529411765,0.046692607,0.031128405,0.974031505,0.845841156,0.186,257,18,8
421,1,0.576,0.454545455,1,0.435897436,0.004716981,0.018867925,0.977048398,0.968723453,0.132,212,11,6
422,1,0.336,0.666666667,0.959183673,0.550561798,0.039156627,0.012048193,1.179257552,0.896522533,0.202,332,12,7
423,1,0.012,0.586206897,0.984126984,0.5,0.033596838,0.005928854,1.379802841,1.248026965,0.262,506,29,9
424,1,0.072,0.387096774,0.968253968,0.691489362,0.030172414,0.010775862,1.172224585,1.062173932,0.318,464,31,9
425,1,0.068,0.625,1,0.5,0.015021459,0.027896996,1.188396042,1.060631608,0.242,466,24,10
426,1,0.122,0.681818182,0.979166667,0.586206897,0.022779043,0.006833713,1.076204148,1.064207894,0.3,439,22,9
427,1,0.006,0.378378378,0.96969697,0.537037037,0.02584493,0.009940358,1.373366686,1.204610375,0.34,503,37,11
428,1,0.346,0.636363636,1,0.610169492,0.024464832,0.036697248,1.009902074,0.936173246,0.192,327,11,8
429,1,0.226,0.193548387,0.977777778,0.635135135,0.012919897,0.012919897,1.100626146,1.009010185,0.236,387,31,9
430,1,0.132,0.348837209,0.985507246,0.447368421,0.024734982,0.014134276,1.131296124,1.121369638,0.326,566,43,8
431,1,0.036,0.586206897,0.925925926,0.67961165,0.020746888,0.031120332,1.508777862,1.262228034,0.326,482,29,11
432,1,0.432,0.192307692,0.96,0.723404255,0.028169014,0.028169014,1.016196202,0.995004022,0.22,284,26,8
433,1,0.052,0.314285714,0.818181818,0.571428571,0.035864979,0.025316456,1.417898894,1.106311587,0.332,474,35,11
434,1,0.316,0.833333333,0.977272727,0.588235294,0.073099415,0.035087719,1.186339246,0.973581478,0.224,342,12,7
435,1,0.238,0.5625,0.984848485,0.580645161,0.046849758,0.016155089,1.134358989,0.997364895,0.414,619,32,11
436,1,0.216,0.5,0.980392157,0.493150685,0.022959184,0.017857143,1.165421028,1.104246526,0.262,392,24,8
437,1,0.33,0.32,1,0.666666667,0.041791045,0.023880597,1.375936908,1.095429694,0.21,335,25,8
438,1,0.39,0.28,0.897435897,0.666666667,0.039344262,0.016393443,1.62402848,1.093747728,0.164,305,25,8
439,1,0.118,0.8125,0.933333333,0.64,0.031746032,0.011337868,1.55323414,1.130529059,0.242,441,16,10
440,1,0.382,0.705882353,0.894736842,0.515151515,0.012944984,0.029126214,1.499689427,0.94072868,0.148,309,17,8
441,1,0.202,0.4,0.933333333,0.680412371,0.020050125,0.005012531,1.829908546,1.360156267,0.248,399,25,8
442,1,0.184,0.583333333,1,0.592592593,0.029411765,0.029411765,1.685912983,1.151544941,0.236,408,24,10
443,1,0.43,0.875,1,0.616666667,0.028070175,0.010526316,1.16134967,1.049016317,0.172,285,8,8
444,1,0.332,0.631578947,0.941176471,0.483870968,0.026946108,0.038922156,0.944270478,0.993734633,0.292,334,19,8
